issue_id,issue_number,title,state,created,closed,labels,user,assignees,closed_by
1754835136,37848,Screen mirroring (airplay) is broken ,open,1686661144,,"[{'id': 1794148347, 'node_id': 'MDU6TGFiZWwxNzk0MTQ4MzQ3', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Triage%20:mag:', 'name': 'Needs: Triage :mag:', 'color': 'bfd4f2', 'default': False, 'description': ''}, {'id': 1794380150, 'node_id': 'MDU6TGFiZWwxNzk0MzgwMTUw', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Newer%20Patch%20Available', 'name': 'Newer Patch Available', 'color': 'd4c5f9', 'default': False, 'description': ''}]","{'login': 'Chayuan', 'id': 37112020, 'node_id': 'MDQ6VXNlcjM3MTEyMDIw', 'avatar_url': 'https://avatars.githubusercontent.com/u/37112020?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Chayuan', 'html_url': 'https://github.com/Chayuan', 'followers_url': 'https://api.github.com/users/Chayuan/followers', 'following_url': 'https://api.github.com/users/Chayuan/following{/other_user}', 'gists_url': 'https://api.github.com/users/Chayuan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Chayuan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Chayuan/subscriptions', 'organizations_url': 'https://api.github.com/users/Chayuan/orgs', 'repos_url': 'https://api.github.com/users/Chayuan/repos', 'events_url': 'https://api.github.com/users/Chayuan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Chayuan/received_events', 'type': 'User', 'site_admin': False}",,
1754415328,37842,the native component can not be dealloc,open,1686647695,,"[{'id': 1794148347, 'node_id': 'MDU6TGFiZWwxNzk0MTQ4MzQ3', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Triage%20:mag:', 'name': 'Needs: Triage :mag:', 'color': 'bfd4f2', 'default': False, 'description': ''}, {'id': 1794380150, 'node_id': 'MDU6TGFiZWwxNzk0MzgwMTUw', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Newer%20Patch%20Available', 'name': 'Newer Patch Available', 'color': 'd4c5f9', 'default': False, 'description': ''}]","{'login': 'OrrHsiao', 'id': 51156714, 'node_id': 'MDQ6VXNlcjUxMTU2NzE0', 'avatar_url': 'https://avatars.githubusercontent.com/u/51156714?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/OrrHsiao', 'html_url': 'https://github.com/OrrHsiao', 'followers_url': 'https://api.github.com/users/OrrHsiao/followers', 'following_url': 'https://api.github.com/users/OrrHsiao/following{/other_user}', 'gists_url': 'https://api.github.com/users/OrrHsiao/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/OrrHsiao/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/OrrHsiao/subscriptions', 'organizations_url': 'https://api.github.com/users/OrrHsiao/orgs', 'repos_url': 'https://api.github.com/users/OrrHsiao/repos', 'events_url': 'https://api.github.com/users/OrrHsiao/events{/privacy}', 'received_events_url': 'https://api.github.com/users/OrrHsiao/received_events', 'type': 'User', 'site_admin': False}",,
1753217512,37833,Nested Virtualized Lists in opposing directions firing all onViewableItemsChanged,open,1686590727,,"[{'id': 542043367, 'node_id': 'MDU6TGFiZWw1NDIwNDMzNjc=', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Issue:%20Author%20Provided%20Repro', 'name': 'Issue: Author Provided Repro', 'color': '0e8a16', 'default': False, 'description': 'This issue can be reproduced in Snack or an attached project.'}, {'id': 1113225538, 'node_id': 'MDU6TGFiZWwxMTEzMjI1NTM4', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Component:%20FlatList', 'name': 'Component: FlatList', 'color': 'fef2c0', 'default': False, 'description': ''}, {'id': 1794148347, 'node_id': 'MDU6TGFiZWwxNzk0MTQ4MzQ3', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Triage%20:mag:', 'name': 'Needs: Triage :mag:', 'color': 'bfd4f2', 'default': False, 'description': ''}, {'id': 1794380150, 'node_id': 'MDU6TGFiZWwxNzk0MzgwMTUw', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Newer%20Patch%20Available', 'name': 'Newer Patch Available', 'color': 'd4c5f9', 'default': False, 'description': ''}]","{'login': 'vincentvella', 'id': 22749569, 'node_id': 'MDQ6VXNlcjIyNzQ5NTY5', 'avatar_url': 'https://avatars.githubusercontent.com/u/22749569?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/vincentvella', 'html_url': 'https://github.com/vincentvella', 'followers_url': 'https://api.github.com/users/vincentvella/followers', 'following_url': 'https://api.github.com/users/vincentvella/following{/other_user}', 'gists_url': 'https://api.github.com/users/vincentvella/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/vincentvella/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/vincentvella/subscriptions', 'organizations_url': 'https://api.github.com/users/vincentvella/orgs', 'repos_url': 'https://api.github.com/users/vincentvella/repos', 'events_url': 'https://api.github.com/users/vincentvella/events{/privacy}', 'received_events_url': 'https://api.github.com/users/vincentvella/received_events', 'type': 'User', 'site_admin': False}",,
1752906178,37830,Could not convert class android.os.UserHandle,open,1686580387,,"[{'id': 870851515, 'node_id': 'MDU6TGFiZWw4NzA4NTE1MTU=', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Platform:%20Android', 'name': 'Platform: Android', 'color': 'bfd4f2', 'default': False, 'description': 'Android applications.'}, {'id': 1794148631, 'node_id': 'MDU6TGFiZWwxNzk0MTQ4NjMx', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Author%20Feedback', 'name': 'Needs: Author Feedback', 'color': 'd4c5f9', 'default': False, 'description': ''}, {'id': 5021085328, 'node_id': 'LA_kwDOAbrxp88AAAABK0eukA', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Type:%20Unsupported%20Version', 'name': 'Type: Unsupported Version', 'color': 'ffffff', 'default': False, 'description': 'Issues reported to a version of React Native that is no longer supported'}]","{'login': 'MaratowKyryl', 'id': 68733214, 'node_id': 'MDQ6VXNlcjY4NzMzMjE0', 'avatar_url': 'https://avatars.githubusercontent.com/u/68733214?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/MaratowKyryl', 'html_url': 'https://github.com/MaratowKyryl', 'followers_url': 'https://api.github.com/users/MaratowKyryl/followers', 'following_url': 'https://api.github.com/users/MaratowKyryl/following{/other_user}', 'gists_url': 'https://api.github.com/users/MaratowKyryl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/MaratowKyryl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/MaratowKyryl/subscriptions', 'organizations_url': 'https://api.github.com/users/MaratowKyryl/orgs', 'repos_url': 'https://api.github.com/users/MaratowKyryl/repos', 'events_url': 'https://api.github.com/users/MaratowKyryl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/MaratowKyryl/received_events', 'type': 'User', 'site_admin': False}",,
1752657074,37827,Force time picker to use Military Time(e.g 00:01 - 23:30) even though device setting is set to 12 hours,open,1686572758,,"[{'id': 257497884, 'node_id': 'MDU6TGFiZWwyNTc0OTc4ODQ=', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Platform:%20iOS', 'name': 'Platform: iOS', 'color': 'bfd4f2', 'default': False, 'description': 'iOS applications.'}, {'id': 1794148347, 'node_id': 'MDU6TGFiZWwxNzk0MTQ4MzQ3', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Triage%20:mag:', 'name': 'Needs: Triage :mag:', 'color': 'bfd4f2', 'default': False, 'description': ''}, {'id': 5605667466, 'node_id': 'LA_kwDOAbrxp88AAAABTh-yig', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Component:%20DatePickerIOS', 'name': 'Component: DatePickerIOS', 'color': 'ededed', 'default': False, 'description': null}]","{'login': 'aliza-khu', 'id': 112606371, 'node_id': 'U_kgDOBrY8ow', 'avatar_url': 'https://avatars.githubusercontent.com/u/112606371?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/aliza-khu', 'html_url': 'https://github.com/aliza-khu', 'followers_url': 'https://api.github.com/users/aliza-khu/followers', 'following_url': 'https://api.github.com/users/aliza-khu/following{/other_user}', 'gists_url': 'https://api.github.com/users/aliza-khu/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/aliza-khu/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/aliza-khu/subscriptions', 'organizations_url': 'https://api.github.com/users/aliza-khu/orgs', 'repos_url': 'https://api.github.com/users/aliza-khu/repos', 'events_url': 'https://api.github.com/users/aliza-khu/events{/privacy}', 'received_events_url': 'https://api.github.com/users/aliza-khu/received_events', 'type': 'User', 'site_admin': False}",,
1752633427,37826,0.59 -> 0.71.4  RtcMyView can not  dealloc,open,1686571954,,"[{'id': 1794148347, 'node_id': 'MDU6TGFiZWwxNzk0MTQ4MzQ3', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Triage%20:mag:', 'name': 'Needs: Triage :mag:', 'color': 'bfd4f2', 'default': False, 'description': ''}, {'id': 1794380150, 'node_id': 'MDU6TGFiZWwxNzk0MzgwMTUw', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Newer%20Patch%20Available', 'name': 'Newer Patch Available', 'color': 'd4c5f9', 'default': False, 'description': ''}]","{'login': 'sunhongda', 'id': 17448220, 'node_id': 'MDQ6VXNlcjE3NDQ4MjIw', 'avatar_url': 'https://avatars.githubusercontent.com/u/17448220?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/sunhongda', 'html_url': 'https://github.com/sunhongda', 'followers_url': 'https://api.github.com/users/sunhongda/followers', 'following_url': 'https://api.github.com/users/sunhongda/following{/other_user}', 'gists_url': 'https://api.github.com/users/sunhongda/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/sunhongda/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/sunhongda/subscriptions', 'organizations_url': 'https://api.github.com/users/sunhongda/orgs', 'repos_url': 'https://api.github.com/users/sunhongda/repos', 'events_url': 'https://api.github.com/users/sunhongda/events{/privacy}', 'received_events_url': 'https://api.github.com/users/sunhongda/received_events', 'type': 'User', 'site_admin': False}",,
1752602145,37825,Permission is null issue in android 12,open,1686571223,,"[{'id': 870851515, 'node_id': 'MDU6TGFiZWw4NzA4NTE1MTU=', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Platform:%20Android', 'name': 'Platform: Android', 'color': 'bfd4f2', 'default': False, 'description': 'Android applications.'}, {'id': 1794148631, 'node_id': 'MDU6TGFiZWwxNzk0MTQ4NjMx', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Author%20Feedback', 'name': 'Needs: Author Feedback', 'color': 'd4c5f9', 'default': False, 'description': ''}, {'id': 5021085328, 'node_id': 'LA_kwDOAbrxp88AAAABK0eukA', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Type:%20Unsupported%20Version', 'name': 'Type: Unsupported Version', 'color': 'ffffff', 'default': False, 'description': 'Issues reported to a version of React Native that is no longer supported'}]","{'login': 'ravindra3003', 'id': 96780748, 'node_id': 'U_kgDOBcTBzA', 'avatar_url': 'https://avatars.githubusercontent.com/u/96780748?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ravindra3003', 'html_url': 'https://github.com/ravindra3003', 'followers_url': 'https://api.github.com/users/ravindra3003/followers', 'following_url': 'https://api.github.com/users/ravindra3003/following{/other_user}', 'gists_url': 'https://api.github.com/users/ravindra3003/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ravindra3003/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ravindra3003/subscriptions', 'organizations_url': 'https://api.github.com/users/ravindra3003/orgs', 'repos_url': 'https://api.github.com/users/ravindra3003/repos', 'events_url': 'https://api.github.com/users/ravindra3003/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ravindra3003/received_events', 'type': 'User', 'site_admin': False}",,
1752576654,37824,Android Existing App integration with Gradle 8.0 newArchEnable=true Fails,closed,1686570642,1686591348,"[{'id': 870851515, 'node_id': 'MDU6TGFiZWw4NzA4NTE1MTU=', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Platform:%20Android', 'name': 'Platform: Android', 'color': 'bfd4f2', 'default': False, 'description': 'Android applications.'}, {'id': 1794148347, 'node_id': 'MDU6TGFiZWwxNzk0MTQ4MzQ3', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Triage%20:mag:', 'name': 'Needs: Triage :mag:', 'color': 'bfd4f2', 'default': False, 'description': ''}, {'id': 3815166274, 'node_id': 'LA_kwDOAbrxp87jZtFC', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Type:%20New%20Architecture', 'name': 'Type: New Architecture', 'color': 'f9d0c4', 'default': False, 'description': 'Issues and PRs related to new architecture (Fabric/Turbo Modules)'}]","{'login': 'mlopezscrm', 'id': 127392880, 'node_id': 'U_kgDOB5fccA', 'avatar_url': 'https://avatars.githubusercontent.com/u/127392880?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mlopezscrm', 'html_url': 'https://github.com/mlopezscrm', 'followers_url': 'https://api.github.com/users/mlopezscrm/followers', 'following_url': 'https://api.github.com/users/mlopezscrm/following{/other_user}', 'gists_url': 'https://api.github.com/users/mlopezscrm/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mlopezscrm/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mlopezscrm/subscriptions', 'organizations_url': 'https://api.github.com/users/mlopezscrm/orgs', 'repos_url': 'https://api.github.com/users/mlopezscrm/repos', 'events_url': 'https://api.github.com/users/mlopezscrm/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mlopezscrm/received_events', 'type': 'User', 'site_admin': False}",,cortinico
1752494300,37823,React Native Android app crashes in production on launch.,closed,1686568069,1686597018,"[{'id': 870851515, 'node_id': 'MDU6TGFiZWw4NzA4NTE1MTU=', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Platform:%20Android', 'name': 'Platform: Android', 'color': 'bfd4f2', 'default': False, 'description': 'Android applications.'}, {'id': 5021085328, 'node_id': 'LA_kwDOAbrxp88AAAABK0eukA', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Type:%20Unsupported%20Version', 'name': 'Type: Unsupported Version', 'color': 'ffffff', 'default': False, 'description': 'Issues reported to a version of React Native that is no longer supported'}]","{'login': 'Madhu02', 'id': 2195261, 'node_id': 'MDQ6VXNlcjIxOTUyNjE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/2195261?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Madhu02', 'html_url': 'https://github.com/Madhu02', 'followers_url': 'https://api.github.com/users/Madhu02/followers', 'following_url': 'https://api.github.com/users/Madhu02/following{/other_user}', 'gists_url': 'https://api.github.com/users/Madhu02/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Madhu02/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Madhu02/subscriptions', 'organizations_url': 'https://api.github.com/users/Madhu02/orgs', 'repos_url': 'https://api.github.com/users/Madhu02/repos', 'events_url': 'https://api.github.com/users/Madhu02/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Madhu02/received_events', 'type': 'User', 'site_admin': False}",,cortinico
1751523910,37821,I am getting crash only from Samsung Galaxy F23 SM-E236B and Moto Edge 30 both using android 13,open,1686504037,,"[{'id': 870851515, 'node_id': 'MDU6TGFiZWw4NzA4NTE1MTU=', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Platform:%20Android', 'name': 'Platform: Android', 'color': 'bfd4f2', 'default': False, 'description': 'Android applications.'}, {'id': 1794148631, 'node_id': 'MDU6TGFiZWwxNzk0MTQ4NjMx', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Author%20Feedback', 'name': 'Needs: Author Feedback', 'color': 'd4c5f9', 'default': False, 'description': ''}, {'id': 1794376073, 'node_id': 'MDU6TGFiZWwxNzk0Mzc2MDcz', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Needs:%20Repro', 'name': 'Needs: Repro', 'color': 'd4c5f9', 'default': False, 'description': 'This issue could be improved with a clear list of steps to reproduce the issue.'}, {'id': 1794380150, 'node_id': 'MDU6TGFiZWwxNzk0MzgwMTUw', 'url': 'https://api.github.com/repos/facebook/react-native/labels/Newer%20Patch%20Available', 'name': 'Newer Patch Available', 'color': 'd4c5f9', 'default': False, 'description': ''}]","{'login': 'shubhamdeol', 'id': 11364449, 'node_id': 'MDQ6VXNlcjExMzY0NDQ5', 'avatar_url': 'https://avatars.githubusercontent.com/u/11364449?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shubhamdeol', 'html_url': 'https://github.com/shubhamdeol', 'followers_url': 'https://api.github.com/users/shubhamdeol/followers', 'following_url': 'https://api.github.com/users/shubhamdeol/following{/other_user}', 'gists_url': 'https://api.github.com/users/shubhamdeol/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shubhamdeol/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shubhamdeol/subscriptions', 'organizations_url': 'https://api.github.com/users/shubhamdeol/orgs', 'repos_url': 'https://api.github.com/users/shubhamdeol/repos', 'events_url': 'https://api.github.com/users/shubhamdeol/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shubhamdeol/received_events', 'type': 'User', 'site_admin': False}",,
