issue_id,issue_number,title,state,created,closed,labels,user,assignees,closed_by
1751210038,57,specify curriculum/ topics for each depth level,open,1686452439,,[],"{'login': 'hczcz0', 'id': 124908696, 'node_id': 'U_kgDOB3H0mA', 'avatar_url': 'https://avatars.githubusercontent.com/u/124908696?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hczcz0', 'html_url': 'https://github.com/hczcz0', 'followers_url': 'https://api.github.com/users/hczcz0/followers', 'following_url': 'https://api.github.com/users/hczcz0/following{/other_user}', 'gists_url': 'https://api.github.com/users/hczcz0/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hczcz0/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hczcz0/subscriptions', 'organizations_url': 'https://api.github.com/users/hczcz0/orgs', 'repos_url': 'https://api.github.com/users/hczcz0/repos', 'events_url': 'https://api.github.com/users/hczcz0/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hczcz0/received_events', 'type': 'User', 'site_admin': False}",,
1751202461,56,I click this link，and OpenAI give me 404,closed,1686450243,1686463122,[],"{'login': 'yangyang8599', 'id': 14066163, 'node_id': 'MDQ6VXNlcjE0MDY2MTYz', 'avatar_url': 'https://avatars.githubusercontent.com/u/14066163?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/yangyang8599', 'html_url': 'https://github.com/yangyang8599', 'followers_url': 'https://api.github.com/users/yangyang8599/followers', 'following_url': 'https://api.github.com/users/yangyang8599/following{/other_user}', 'gists_url': 'https://api.github.com/users/yangyang8599/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/yangyang8599/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/yangyang8599/subscriptions', 'organizations_url': 'https://api.github.com/users/yangyang8599/orgs', 'repos_url': 'https://api.github.com/users/yangyang8599/repos', 'events_url': 'https://api.github.com/users/yangyang8599/events{/privacy}', 'received_events_url': 'https://api.github.com/users/yangyang8599/received_events', 'type': 'User', 'site_admin': False}",,JushBJJ
1751202326,55,I,closed,1686450186,1686450198,[],"{'login': 'yangyang8599', 'id': 14066163, 'node_id': 'MDQ6VXNlcjE0MDY2MTYz', 'avatar_url': 'https://avatars.githubusercontent.com/u/14066163?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/yangyang8599', 'html_url': 'https://github.com/yangyang8599', 'followers_url': 'https://api.github.com/users/yangyang8599/followers', 'following_url': 'https://api.github.com/users/yangyang8599/following{/other_user}', 'gists_url': 'https://api.github.com/users/yangyang8599/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/yangyang8599/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/yangyang8599/subscriptions', 'organizations_url': 'https://api.github.com/users/yangyang8599/orgs', 'repos_url': 'https://api.github.com/users/yangyang8599/repos', 'events_url': 'https://api.github.com/users/yangyang8599/events{/privacy}', 'received_events_url': 'https://api.github.com/users/yangyang8599/received_events', 'type': 'User', 'site_admin': False}",,yangyang8599
1747370640,54,Change Depth Configuration,open,1686213035,,"[{'id': 5334502737, 'node_id': 'LA_kwDOJRAMAs8AAAABPfYNUQ', 'url': 'https://api.github.com/repos/JushBJJ/Mr.-Ranedeer-AI-Tutor/labels/enhancement', 'name': 'enhancement', 'color': 'a2eeef', 'default': True, 'description': 'New feature or request'}]","{'login': 'alwinraju', 'id': 34244581, 'node_id': 'MDQ6VXNlcjM0MjQ0NTgx', 'avatar_url': 'https://avatars.githubusercontent.com/u/34244581?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/alwinraju', 'html_url': 'https://github.com/alwinraju', 'followers_url': 'https://api.github.com/users/alwinraju/followers', 'following_url': 'https://api.github.com/users/alwinraju/following{/other_user}', 'gists_url': 'https://api.github.com/users/alwinraju/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/alwinraju/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/alwinraju/subscriptions', 'organizations_url': 'https://api.github.com/users/alwinraju/orgs', 'repos_url': 'https://api.github.com/users/alwinraju/repos', 'events_url': 'https://api.github.com/users/alwinraju/events{/privacy}', 'received_events_url': 'https://api.github.com/users/alwinraju/received_events', 'type': 'User', 'site_admin': False}","{'login': 'JushBJJ', 'id': 36951064, 'node_id': 'MDQ6VXNlcjM2OTUxMDY0', 'avatar_url': 'https://avatars.githubusercontent.com/u/36951064?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JushBJJ', 'html_url': 'https://github.com/JushBJJ', 'followers_url': 'https://api.github.com/users/JushBJJ/followers', 'following_url': 'https://api.github.com/users/JushBJJ/following{/other_user}', 'gists_url': 'https://api.github.com/users/JushBJJ/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JushBJJ/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JushBJJ/subscriptions', 'organizations_url': 'https://api.github.com/users/JushBJJ/orgs', 'repos_url': 'https://api.github.com/users/JushBJJ/repos', 'events_url': 'https://api.github.com/users/JushBJJ/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JushBJJ/received_events', 'type': 'User', 'site_admin': False}",
1736469285,50,deviating from original lesson plan after a few lessons,open,1685630196,,"[{'id': 5334502723, 'node_id': 'LA_kwDOJRAMAs8AAAABPfYNQw', 'url': 'https://api.github.com/repos/JushBJJ/Mr.-Ranedeer-AI-Tutor/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'hawk-is-afk', 'id': 20192877, 'node_id': 'MDQ6VXNlcjIwMTkyODc3', 'avatar_url': 'https://avatars.githubusercontent.com/u/20192877?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hawk-is-afk', 'html_url': 'https://github.com/hawk-is-afk', 'followers_url': 'https://api.github.com/users/hawk-is-afk/followers', 'following_url': 'https://api.github.com/users/hawk-is-afk/following{/other_user}', 'gists_url': 'https://api.github.com/users/hawk-is-afk/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hawk-is-afk/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hawk-is-afk/subscriptions', 'organizations_url': 'https://api.github.com/users/hawk-is-afk/orgs', 'repos_url': 'https://api.github.com/users/hawk-is-afk/repos', 'events_url': 'https://api.github.com/users/hawk-is-afk/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hawk-is-afk/received_events', 'type': 'User', 'site_admin': False}","{'login': 'JushBJJ', 'id': 36951064, 'node_id': 'MDQ6VXNlcjM2OTUxMDY0', 'avatar_url': 'https://avatars.githubusercontent.com/u/36951064?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JushBJJ', 'html_url': 'https://github.com/JushBJJ', 'followers_url': 'https://api.github.com/users/JushBJJ/followers', 'following_url': 'https://api.github.com/users/JushBJJ/following{/other_user}', 'gists_url': 'https://api.github.com/users/JushBJJ/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JushBJJ/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JushBJJ/subscriptions', 'organizations_url': 'https://api.github.com/users/JushBJJ/orgs', 'repos_url': 'https://api.github.com/users/JushBJJ/repos', 'events_url': 'https://api.github.com/users/JushBJJ/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JushBJJ/received_events', 'type': 'User', 'site_admin': False}",
1735804363,49,How to use,closed,1685609502,1685626866,[],"{'login': 'wodeyoulai', 'id': 34090606, 'node_id': 'MDQ6VXNlcjM0MDkwNjA2', 'avatar_url': 'https://avatars.githubusercontent.com/u/34090606?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/wodeyoulai', 'html_url': 'https://github.com/wodeyoulai', 'followers_url': 'https://api.github.com/users/wodeyoulai/followers', 'following_url': 'https://api.github.com/users/wodeyoulai/following{/other_user}', 'gists_url': 'https://api.github.com/users/wodeyoulai/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/wodeyoulai/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/wodeyoulai/subscriptions', 'organizations_url': 'https://api.github.com/users/wodeyoulai/orgs', 'repos_url': 'https://api.github.com/users/wodeyoulai/repos', 'events_url': 'https://api.github.com/users/wodeyoulai/events{/privacy}', 'received_events_url': 'https://api.github.com/users/wodeyoulai/received_events', 'type': 'User', 'site_admin': False}",,JushBJJ
1729504763,48,AI will forget the plan If I ask some detail info of some step and then return,open,1685285353,,"[{'id': 5334502723, 'node_id': 'LA_kwDOJRAMAs8AAAABPfYNQw', 'url': 'https://api.github.com/repos/JushBJJ/Mr.-Ranedeer-AI-Tutor/labels/bug', 'name': 'bug', 'color': 'd73a4a', 'default': True, 'description': ""Something isn't working""}]","{'login': 'kingname', 'id': 5440523, 'node_id': 'MDQ6VXNlcjU0NDA1MjM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/5440523?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kingname', 'html_url': 'https://github.com/kingname', 'followers_url': 'https://api.github.com/users/kingname/followers', 'following_url': 'https://api.github.com/users/kingname/following{/other_user}', 'gists_url': 'https://api.github.com/users/kingname/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kingname/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kingname/subscriptions', 'organizations_url': 'https://api.github.com/users/kingname/orgs', 'repos_url': 'https://api.github.com/users/kingname/repos', 'events_url': 'https://api.github.com/users/kingname/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kingname/received_events', 'type': 'User', 'site_admin': False}",,
1728484231,46,Iterative Planning and Lesson & Ladder Plan Hype!,closed,1685168111,1685174842,[],"{'login': 'JPili', 'id': 17824954, 'node_id': 'MDQ6VXNlcjE3ODI0OTU0', 'avatar_url': 'https://avatars.githubusercontent.com/u/17824954?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JPili', 'html_url': 'https://github.com/JPili', 'followers_url': 'https://api.github.com/users/JPili/followers', 'following_url': 'https://api.github.com/users/JPili/following{/other_user}', 'gists_url': 'https://api.github.com/users/JPili/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JPili/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JPili/subscriptions', 'organizations_url': 'https://api.github.com/users/JPili/orgs', 'repos_url': 'https://api.github.com/users/JPili/repos', 'events_url': 'https://api.github.com/users/JPili/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JPili/received_events', 'type': 'User', 'site_admin': False}",,JushBJJ
1728450352,44,"Suggestion: Use the new ""Shared Link"" feature to make getting started even easier",closed,1685161777,1685162341,[],"{'login': 'varenc', 'id': 167585, 'node_id': 'MDQ6VXNlcjE2NzU4NQ==', 'avatar_url': 'https://avatars.githubusercontent.com/u/167585?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/varenc', 'html_url': 'https://github.com/varenc', 'followers_url': 'https://api.github.com/users/varenc/followers', 'following_url': 'https://api.github.com/users/varenc/following{/other_user}', 'gists_url': 'https://api.github.com/users/varenc/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/varenc/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/varenc/subscriptions', 'organizations_url': 'https://api.github.com/users/varenc/orgs', 'repos_url': 'https://api.github.com/users/varenc/repos', 'events_url': 'https://api.github.com/users/varenc/events{/privacy}', 'received_events_url': 'https://api.github.com/users/varenc/received_events', 'type': 'User', 'site_admin': False}",,JushBJJ
1727910323,43,Share me what you're learning with Mr. Ranedeer!,open,1685118160,,"[{'id': 5334502728, 'node_id': 'LA_kwDOJRAMAs8AAAABPfYNSA', 'url': 'https://api.github.com/repos/JushBJJ/Mr.-Ranedeer-AI-Tutor/labels/documentation', 'name': 'documentation', 'color': '0075ca', 'default': True, 'description': 'Improvements or additions to documentation'}]","{'login': 'JushBJJ', 'id': 36951064, 'node_id': 'MDQ6VXNlcjM2OTUxMDY0', 'avatar_url': 'https://avatars.githubusercontent.com/u/36951064?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JushBJJ', 'html_url': 'https://github.com/JushBJJ', 'followers_url': 'https://api.github.com/users/JushBJJ/followers', 'following_url': 'https://api.github.com/users/JushBJJ/following{/other_user}', 'gists_url': 'https://api.github.com/users/JushBJJ/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JushBJJ/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JushBJJ/subscriptions', 'organizations_url': 'https://api.github.com/users/JushBJJ/orgs', 'repos_url': 'https://api.github.com/users/JushBJJ/repos', 'events_url': 'https://api.github.com/users/JushBJJ/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JushBJJ/received_events', 'type': 'User', 'site_admin': False}",,
